,answers,question_id,respondent_id,col,row
1958,"[{u'col': u'8048422198', u'row': u'8048422199'}]",701562849,3471232645,8048422198,8048422199
1959,"[{u'col': u'8048422332', u'row': u'8048422333'}]",701564205,3471232645,8048422332,8048422333
1960,"[{u'col': u'8048422570', u'row': u'8048422571'}]",701564472,3471232645,8048422570,8048422571
1961,"[{u'col': u'8048423517', u'row': u'8048423518'}]",701564776,3471232645,8048423517,8048423518
1962,"[{u'col': u'8048423808', u'row': u'8048423809'}]",701564973,3471232645,8048423808,8048423809
1963,"[{u'col': u'8048424104', u'row': u'8048424105'}]",701565269,3471232645,8048424104,8048424105
1964,"[{u'col': u'8048424308', u'row': u'8048424309'}]",701565917,3471232645,8048424308,8048424309
1965,"[{u'col': u'8048424724', u'row': u'8048424725'}]",701566191,3471232645,8048424724,8048424725
1966,"[{u'col': u'8048425122', u'row': u'8048425123'}]",701566359,3471232645,8048425122,8048425123
1967,"[{u'col': u'8048425428', u'row': u'8048425429'}]",701566586,3471232645,8048425428,8048425429
1968,"[{u'col': u'8048425565', u'row': u'8048425571'}]",701566927,3471232645,8048425565,8048425571
1969,"[{u'col': u'8048425928', u'row': u'8048425929'}]",701567149,3471232645,8048425928,8048425929
1970,[{u'row': u'8050595696'}],701568899,3471232645,,8050595696
1971,"[{u'col': u'8047383399', u'row': u'8047383400'}]",701568900,3471232645,8047383399,8047383400
1972,"[{u'col': u'8047384067', u'row': u'8047384068'}]",701568901,3471232645,8047384067,8047384068
1973,"[{u'col': u'8047385081', u'row': u'8047385082'}]",701568902,3471232645,8047385081,8047385082
1974,"[{u'col': u'8047386222', u'row': u'8047386223'}]",701568903,3471232645,8047386222,8047386223
1975,"[{u'col': u'8047387216', u'row': u'8047387217'}]",701568904,3471232645,8047387216,8047387217
1976,"[{u'col': u'8047388291', u'row': u'8047388292'}]",701568905,3471232645,8047388291,8047388292
1977,"[{u'col': u'8047390845', u'row': u'8047390846'}]",701568906,3471232645,8047390845,8047390846
1978,"[{u'col': u'8047391475', u'row': u'8047391476'}]",701568907,3471232645,8047391475,8047391476
1979,"[{u'col': u'8047393009', u'row': u'8047393010'}]",701568908,3471232645,8047393009,8047393010
1980,"[{u'col': u'8047393795', u'row': u'8047393797'}]",701568909,3471232645,8047393795,8047393797
1981,"[{u'col': u'8047394826', u'row': u'8047394827'}]",701568910,3471232645,8047394826,8047394827
1982,"[{u'col': u'8047395466', u'row': u'8047395470'}]",701568911,3471232645,8047395466,8047395470
1983,"[{u'col': u'8047396088', u'row': u'8047396089'}]",701568912,3471232645,8047396088,8047396089
1984,"[{u'col': u'8047396530', u'row': u'8047396531'}]",701568913,3471232645,8047396530,8047396531
1985,"[{u'col': u'8047397329', u'row': u'8047397330'}]",701568914,3471232645,8047397329,8047397330
1986,"[{u'col': u'8047397955', u'row': u'8047397956'}]",701568915,3471232645,8047397955,8047397956
1987,"[{u'col': u'8047398705', u'row': u'8047398711'}]",701568916,3471232645,8047398705,8047398711
1988,"[{u'col': u'8047399272', u'row': u'8047399273'}]",701568917,3471232645,8047399272,8047399273
1989,[{u'row': u'8048428303'}],701569440,3471232645,,8048428303
1990,"[{u'col': u'8047355997', u'row': u'8047355998'}]",701569441,3471232645,8047355997,8047355998
1991,"[{u'col': u'8047357088', u'row': u'8047357089'}]",701569442,3471232645,8047357088,8047357089
1992,"[{u'col': u'8047357781', u'row': u'8047357782'}]",701569443,3471232645,8047357781,8047357782
1993,"[{u'col': u'8047358544', u'row': u'8047358546'}]",701569444,3471232645,8047358544,8047358546
1994,"[{u'col': u'8047359552', u'row': u'8047359553'}]",701569445,3471232645,8047359552,8047359553
1995,"[{u'col': u'8047359948', u'row': u'8047359949'}]",701569446,3471232645,8047359948,8047359949
1996,"[{u'col': u'8047360992', u'row': u'8047360993'}]",701569447,3471232645,8047360992,8047360993
1997,"[{u'col': u'8047362402', u'row': u'8047362403'}]",701569448,3471232645,8047362402,8047362403
1998,"[{u'col': u'8047364536', u'row': u'8047364537'}]",701569449,3471232645,8047364536,8047364537
1999,"[{u'col': u'8047366261', u'row': u'8047366262'}]",701569450,3471232645,8047366261,8047366262
2000,"[{u'col': u'8047367478', u'row': u'8047367479'}]",701569451,3471232645,8047367478,8047367479
2001,"[{u'col': u'8047368370', u'row': u'8047368371'}]",701569452,3471232645,8047368370,8047368371
2002,"[{u'col': u'8047369271', u'row': u'8047369272'}]",701569453,3471232645,8047369271,8047369272
2003,"[{u'col': u'8047371083', u'row': u'8047371084'}]",701569454,3471232645,8047371083,8047371084
2004,"[{u'col': u'8047371716', u'row': u'8047371717'}]",701569455,3471232645,8047371716,8047371717
2005,"[{u'col': u'8047372368', u'row': u'8047372369'}]",701569456,3471232645,8047372368,8047372369
2006,"[{u'col': u'8047374072', u'row': u'8047374079'}]",701569457,3471232645,8047374072,8047374079
2007,"[{u'col': u'8047375102', u'row': u'8047375103'}]",701569458,3471232645,8047375102,8047375103
2008,[{u'row': u'8046374157'}],701541529,3471210102,,8046374157
2009,[{u'row': u'8046074292'}],701542059,3471210102,,8046074292
2010,[{u'row': u'8046076814'}],701542308,3471210102,,8046076814
2011,[{u'row': u'8046079807'}],701542637,3471210102,,8046079807
2012,"[{u'col': u'8048406416', u'row': u'8048406417'}]",701543957,3471210102,8048406416,8048406417
2013,"[{u'col': u'8048406789', u'row': u'8048406792'}]",701544253,3471210102,8048406789,8048406792
2014,"[{u'col': u'8048407197', u'row': u'8048407198'}]",701544459,3471210102,8048407197,8048407198
2015,"[{u'col': u'8048407400', u'row': u'8048407401'}]",701545007,3471210102,8048407400,8048407401
2016,"[{u'col': u'8048407848', u'row': u'8048407851'}]",701545279,3471210102,8048407848,8048407851
2017,"[{u'col': u'8048407994', u'row': u'8048407995'}]",701545540,3471210102,8048407994,8048407995
2018,"[{u'col': u'8048408316', u'row': u'8048408320'}]",701545910,3471210102,8048408316,8048408320
2019,"[{u'col': u'8048408629', u'row': u'8048408633'}]",701546058,3471210102,8048408629,8048408633
2020,"[{u'col': u'8048408887', u'row': u'8048408891'}]",701546272,3471210102,8048408887,8048408891
2021,"[{u'col': u'8048409177', u'row': u'8048409181'}]",701546480,3471210102,8048409177,8048409181
2022,"[{u'col': u'8048409656', u'row': u'8048409661'}]",701546663,3471210102,8048409656,8048409661
2023,"[{u'col': u'8048409809', u'row': u'8048409810'}]",701546895,3471210102,8048409809,8048409810
2024,"[{u'col': u'8048410162', u'row': u'8048410166'}]",701547461,3471210102,8048410162,8048410166
2025,"[{u'col': u'8048410389', u'row': u'8048410393'}]",701547599,3471210102,8048410389,8048410393
2026,"[{u'col': u'8048410658', u'row': u'8048410659'}]",701547864,3471210102,8048410658,8048410659
2027,"[{u'col': u'8048410867', u'row': u'8048410869'}]",701548022,3471210102,8048410867,8048410869
2028,"[{u'col': u'8048411169', u'row': u'8048411171'}]",701548283,3471210102,8048411169,8048411171
2029,"[{u'col': u'8048411661', u'row': u'8048411663'}]",701548637,3471210102,8048411661,8048411663
2030,"[{u'col': u'8048411977', u'row': u'8048411982'}]",701548849,3471210102,8048411977,8048411982
2031,"[{u'col': u'8048412081', u'row': u'8048412082'}]",701549063,3471210102,8048412081,8048412082
2032,"[{u'col': u'8048412205', u'row': u'8048412209'}]",701549500,3471210102,8048412205,8048412209
2033,"[{u'col': u'8048412429', u'row': u'8048412431'}]",701549775,3471210102,8048412429,8048412431
2034,"[{u'col': u'8048412779', u'row': u'8048412782'}]",701549946,3471210102,8048412779,8048412782
2035,"[{u'col': u'8048413031', u'row': u'8048413032'}]",701550120,3471210102,8048413031,8048413032
2036,"[{u'col': u'8048413516', u'row': u'8048413520'}]",701550328,3471210102,8048413516,8048413520
2037,"[{u'col': u'8048413726', u'row': u'8048413730'}]",701550505,3471210102,8048413726,8048413730
2038,"[{u'col': u'8048414040', u'row': u'8048414042'}]",701550937,3471210102,8048414040,8048414042
2039,"[{u'col': u'8048414250', u'row': u'8048414254'}]",701551109,3471210102,8048414250,8048414254
2040,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3471210102,8048414585,8048414586
2041,"[{u'col': u'8048414798', u'row': u'8048414799'}]",701551484,3471210102,8048414798,8048414799
2042,[{u'row': u'8046374154'}],701541529,3471180758,,8046374154
2043,[{u'row': u'8046074295'}],701542059,3471180758,,8046074295
2044,[{u'row': u'8046076813'}],701542308,3471180758,,8046076813
2045,[{u'row': u'8046079805'}],701542637,3471180758,,8046079805
2046,"[{u'col': u'8048406415', u'row': u'8048406417'}]",701543957,3471180758,8048406415,8048406417
2047,"[{u'col': u'8048406788', u'row': u'8048406792'}]",701544253,3471180758,8048406788,8048406792
2048,"[{u'col': u'8048407197', u'row': u'8048407198'}]",701544459,3471180758,8048407197,8048407198
2049,"[{u'col': u'8048407399', u'row': u'8048407401'}]",701545007,3471180758,8048407399,8048407401
2050,"[{u'col': u'8048407848', u'row': u'8048407851'}]",701545279,3471180758,8048407848,8048407851
2051,"[{u'col': u'8048407993', u'row': u'8048407995'}]",701545540,3471180758,8048407993,8048407995
2052,"[{u'col': u'8048408317', u'row': u'8048408320'}]",701545910,3471180758,8048408317,8048408320
2053,"[{u'col': u'8048408628', u'row': u'8048408633'}]",701546058,3471180758,8048408628,8048408633
2054,"[{u'col': u'8048408886', u'row': u'8048408891'}]",701546272,3471180758,8048408886,8048408891
2055,"[{u'col': u'8048409176', u'row': u'8048409181'}]",701546480,3471180758,8048409176,8048409181
2056,"[{u'col': u'8048409658', u'row': u'8048409661'}]",701546663,3471180758,8048409658,8048409661
2057,"[{u'col': u'8048409808', u'row': u'8048409810'}]",701546895,3471180758,8048409808,8048409810
2058,"[{u'col': u'8048410161', u'row': u'8048410166'}]",701547461,3471180758,8048410161,8048410166
2059,"[{u'col': u'8048410388', u'row': u'8048410393'}]",701547599,3471180758,8048410388,8048410393
2060,"[{u'col': u'8048410657', u'row': u'8048410659'}]",701547864,3471180758,8048410657,8048410659
2061,"[{u'col': u'8048410867', u'row': u'8048410869'}]",701548022,3471180758,8048410867,8048410869
2062,"[{u'col': u'8048411169', u'row': u'8048411171'}]",701548283,3471180758,8048411169,8048411171
2063,"[{u'col': u'8048411661', u'row': u'8048411663'}]",701548637,3471180758,8048411661,8048411663
2064,"[{u'col': u'8048411979', u'row': u'8048411982'}]",701548849,3471180758,8048411979,8048411982
2065,"[{u'col': u'8048412080', u'row': u'8048412082'}]",701549063,3471180758,8048412080,8048412082
2066,"[{u'col': u'8048412208', u'row': u'8048412209'}]",701549500,3471180758,8048412208,8048412209
2067,"[{u'col': u'8048412429', u'row': u'8048412431'}]",701549775,3471180758,8048412429,8048412431
2068,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3471180758,8048412777,8048412782
2069,"[{u'col': u'8048413030', u'row': u'8048413032'}]",701550120,3471180758,8048413030,8048413032
2070,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3471180758,8048413515,8048413520
2071,"[{u'col': u'8048413727', u'row': u'8048413730'}]",701550505,3471180758,8048413727,8048413730
2072,"[{u'col': u'8048414040', u'row': u'8048414042'}]",701550937,3471180758,8048414040,8048414042
2073,"[{u'col': u'8048414249', u'row': u'8048414254'}]",701551109,3471180758,8048414249,8048414254
2074,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3471180758,8048414585,8048414586
2075,"[{u'col': u'8048414798', u'row': u'8048414799'}]",701551484,3471180758,8048414798,8048414799
2076,"[{u'col': u'8048431682', u'row': u'8048431685'}]",701555541,3471180758,8048431682,8048431685
2077,"[{u'col': u'8046208654', u'row': u'8046208657'}]",701555721,3471180758,8046208654,8046208657
2078,"[{u'col': u'8046210825', u'row': u'8046210827'}]",701555977,3471180758,8046210825,8046210827
2079,"[{u'col': u'8046212221', u'row': u'8046212223'}]",701556123,3471180758,8046212221,8046212223
2080,"[{u'col': u'8046215138', u'row': u'8046215141'}]",701556462,3471180758,8046215138,8046215141
2081,"[{u'col': u'8046216760', u'row': u'8046216762'}]",701556602,3471180758,8046216760,8046216762
2082,[{u'row': u'8050592273'}],701559548,3471180758,,8050592273
2083,"[{u'col': u'8048439314', u'row': u'8048439316'}]",701561036,3471180758,8048439314,8048439316
2084,"[{u'col': u'8048420636', u'row': u'8048420638'}]",701561447,3471180758,8048420636,8048420638
2085,"[{u'col': u'8048420903', u'row': u'8048420905'}]",701561677,3471180758,8048420903,8048420905
2086,"[{u'col': u'8048421262', u'row': u'8048421264'}]",701561901,3471180758,8048421262,8048421264
2087,"[{u'col': u'8048421568', u'row': u'8048421570'}]",701562292,3471180758,8048421568,8048421570
2088,"[{u'col': u'8048421947', u'row': u'8048421949'}]",701562604,3471180758,8048421947,8048421949
2089,"[{u'col': u'8048422197', u'row': u'8048422199'}]",701562849,3471180758,8048422197,8048422199
2090,"[{u'col': u'8048422331', u'row': u'8048422333'}]",701564205,3471180758,8048422331,8048422333
2091,"[{u'col': u'8048422569', u'row': u'8048422571'}]",701564472,3471180758,8048422569,8048422571
2092,"[{u'col': u'8048423516', u'row': u'8048423518'}]",701564776,3471180758,8048423516,8048423518
2093,"[{u'col': u'8048423807', u'row': u'8048423809'}]",701564973,3471180758,8048423807,8048423809
2094,"[{u'col': u'8048424103', u'row': u'8048424105'}]",701565269,3471180758,8048424103,8048424105
2095,"[{u'col': u'8048424307', u'row': u'8048424309'}]",701565917,3471180758,8048424307,8048424309
2096,"[{u'col': u'8048424723', u'row': u'8048424725'}]",701566191,3471180758,8048424723,8048424725
2097,"[{u'col': u'8048425121', u'row': u'8048425123'}]",701566359,3471180758,8048425121,8048425123
2098,"[{u'col': u'8048425427', u'row': u'8048425429'}]",701566586,3471180758,8048425427,8048425429
2099,"[{u'col': u'8048425565', u'row': u'8048425571'}]",701566927,3471180758,8048425565,8048425571
2100,"[{u'col': u'8048425927', u'row': u'8048425929'}]",701567149,3471180758,8048425927,8048425929
2101,[{u'row': u'8050595691'}],701568899,3471180758,,8050595691
2102,"[{u'col': u'8047383398', u'row': u'8047383400'}]",701568900,3471180758,8047383398,8047383400
2103,"[{u'col': u'8047384066', u'row': u'8047384068'}]",701568901,3471180758,8047384066,8047384068
2104,"[{u'col': u'8047385080', u'row': u'8047385082'}]",701568902,3471180758,8047385080,8047385082
2105,"[{u'col': u'8047386221', u'row': u'8047386223'}]",701568903,3471180758,8047386221,8047386223
2106,"[{u'col': u'8047387215', u'row': u'8047387217'}]",701568904,3471180758,8047387215,8047387217
2107,"[{u'col': u'8047388290', u'row': u'8047388292'}]",701568905,3471180758,8047388290,8047388292
2108,"[{u'col': u'8047390844', u'row': u'8047390846'}]",701568906,3471180758,8047390844,8047390846
2109,"[{u'col': u'8047391474', u'row': u'8047391476'}]",701568907,3471180758,8047391474,8047391476
2110,"[{u'col': u'8047393008', u'row': u'8047393010'}]",701568908,3471180758,8047393008,8047393010
2111,"[{u'col': u'8047393793', u'row': u'8047393797'}]",701568909,3471180758,8047393793,8047393797
2112,"[{u'col': u'8047394825', u'row': u'8047394827'}]",701568910,3471180758,8047394825,8047394827
2113,"[{u'col': u'8047395468', u'row': u'8047395470'}]",701568911,3471180758,8047395468,8047395470
2114,"[{u'col': u'8047396087', u'row': u'8047396089'}]",701568912,3471180758,8047396087,8047396089
2115,"[{u'col': u'8047396529', u'row': u'8047396531'}]",701568913,3471180758,8047396529,8047396531
2116,"[{u'col': u'8047397328', u'row': u'8047397330'}]",701568914,3471180758,8047397328,8047397330
2117,"[{u'col': u'8047397954', u'row': u'8047397956'}]",701568915,3471180758,8047397954,8047397956
2118,"[{u'col': u'8047399271', u'row': u'8047399273'}]",701568917,3471180758,8047399271,8047399273
2119,[{u'row': u'8048428305'}],701569440,3471180758,,8048428305
2120,[{u'row': u'8046374154'}],701541529,3471140384,,8046374154
2121,[{u'row': u'8046074292'}],701542059,3471140384,,8046074292
2122,[{u'row': u'8046076814'}],701542308,3471140384,,8046076814
2123,[{u'row': u'8046079807'}],701542637,3471140384,,8046079807
2124,"[{u'col': u'8048406416', u'row': u'8048406417'}]",701543957,3471140384,8048406416,8048406417
2125,"[{u'col': u'8048406787', u'row': u'8048406792'}]",701544253,3471140384,8048406787,8048406792
2126,"[{u'col': u'8048407197', u'row': u'8048407198'}]",701544459,3471140384,8048407197,8048407198
2127,"[{u'col': u'8048407400', u'row': u'8048407401'}]",701545007,3471140384,8048407400,8048407401
2128,"[{u'col': u'8048407847', u'row': u'8048407851'}]",701545279,3471140384,8048407847,8048407851
2129,"[{u'col': u'8048407994', u'row': u'8048407995'}]",701545540,3471140384,8048407994,8048407995
2130,"[{u'col': u'8048408316', u'row': u'8048408320'}]",701545910,3471140384,8048408316,8048408320
2131,"[{u'col': u'8048408629', u'row': u'8048408633'}]",701546058,3471140384,8048408629,8048408633
2132,"[{u'col': u'8048409176', u'row': u'8048409181'}]",701546480,3471140384,8048409176,8048409181
2133,"[{u'col': u'8048409656', u'row': u'8048409661'}]",701546663,3471140384,8048409656,8048409661
2134,"[{u'col': u'8048409809', u'row': u'8048409810'}]",701546895,3471140384,8048409809,8048409810
2135,"[{u'col': u'8048410161', u'row': u'8048410166'}]",701547461,3471140384,8048410161,8048410166
2136,"[{u'col': u'8048410389', u'row': u'8048410393'}]",701547599,3471140384,8048410389,8048410393
2137,"[{u'col': u'8048410658', u'row': u'8048410659'}]",701547864,3471140384,8048410658,8048410659
2138,"[{u'col': u'8048411662', u'row': u'8048411663'}]",701548637,3471140384,8048411662,8048411663
2139,"[{u'col': u'8048412081', u'row': u'8048412082'}]",701549063,3471140384,8048412081,8048412082
2140,"[{u'col': u'8048412430', u'row': u'8048412431'}]",701549775,3471140384,8048412430,8048412431
2141,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3471140384,8048412777,8048412782
2142,"[{u'col': u'8048413031', u'row': u'8048413032'}]",701550120,3471140384,8048413031,8048413032
2143,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3471140384,8048413515,8048413520
2144,"[{u'col': u'8048413725', u'row': u'8048413730'}]",701550505,3471140384,8048413725,8048413730
2145,"[{u'col': u'8048414041', u'row': u'8048414042'}]",701550937,3471140384,8048414041,8048414042
2146,"[{u'col': u'8048414250', u'row': u'8048414254'}]",701551109,3471140384,8048414250,8048414254
2147,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3471140384,8048414585,8048414586
2148,"[{u'col': u'8048414798', u'row': u'8048414799'}]",701551484,3471140384,8048414798,8048414799
2149,"[{u'col': u'8048431684', u'row': u'8048431685'}]",701555541,3471140384,8048431684,8048431685
2150,"[{u'col': u'8046208656', u'row': u'8046208657'}]",701555721,3471140384,8046208656,8046208657
2151,"[{u'col': u'8046210826', u'row': u'8046210827'}]",701555977,3471140384,8046210826,8046210827
2152,"[{u'col': u'8046212222', u'row': u'8046212223'}]",701556123,3471140384,8046212222,8046212223
2153,"[{u'col': u'8046215140', u'row': u'8046215141'}]",701556462,3471140384,8046215140,8046215141
2154,"[{u'col': u'8046216761', u'row': u'8046216762'}]",701556602,3471140384,8046216761,8046216762
2155,[{u'row': u'8050592270'}],701559548,3471140384,,8050592270
2156,"[{u'col': u'8048439315', u'row': u'8048439316'}]",701561036,3471140384,8048439315,8048439316
2157,"[{u'col': u'8048420637', u'row': u'8048420638'}]",701561447,3471140384,8048420637,8048420638
2158,"[{u'col': u'8048420904', u'row': u'8048420905'}]",701561677,3471140384,8048420904,8048420905
2159,"[{u'col': u'8048421263', u'row': u'8048421264'}]",701561901,3471140384,8048421263,8048421264
2160,"[{u'col': u'8048421569', u'row': u'8048421570'}]",701562292,3471140384,8048421569,8048421570
2161,"[{u'col': u'8048421948', u'row': u'8048421949'}]",701562604,3471140384,8048421948,8048421949
2162,"[{u'col': u'8048422198', u'row': u'8048422199'}]",701562849,3471140384,8048422198,8048422199
2163,"[{u'col': u'8048422332', u'row': u'8048422333'}]",701564205,3471140384,8048422332,8048422333
2164,"[{u'col': u'8048422570', u'row': u'8048422571'}]",701564472,3471140384,8048422570,8048422571
2165,"[{u'col': u'8048423517', u'row': u'8048423518'}]",701564776,3471140384,8048423517,8048423518
2166,"[{u'col': u'8048423808', u'row': u'8048423809'}]",701564973,3471140384,8048423808,8048423809
2167,"[{u'col': u'8048424104', u'row': u'8048424105'}]",701565269,3471140384,8048424104,8048424105
2168,"[{u'col': u'8048424308', u'row': u'8048424309'}]",701565917,3471140384,8048424308,8048424309
2169,"[{u'col': u'8048424724', u'row': u'8048424725'}]",701566191,3471140384,8048424724,8048424725
2170,"[{u'col': u'8048425122', u'row': u'8048425123'}]",701566359,3471140384,8048425122,8048425123
2171,"[{u'col': u'8048425428', u'row': u'8048425429'}]",701566586,3471140384,8048425428,8048425429
2172,"[{u'col': u'8048425565', u'row': u'8048425571'}]",701566927,3471140384,8048425565,8048425571
2173,"[{u'col': u'8048425928', u'row': u'8048425929'}]",701567149,3471140384,8048425928,8048425929
2174,[{u'row': u'8050595688'}],701568899,3471140384,,8050595688
2175,"[{u'col': u'8047383399', u'row': u'8047383400'}]",701568900,3471140384,8047383399,8047383400
2176,"[{u'col': u'8047384067', u'row': u'8047384068'}]",701568901,3471140384,8047384067,8047384068
2177,"[{u'col': u'8047385081', u'row': u'8047385082'}]",701568902,3471140384,8047385081,8047385082
2178,"[{u'col': u'8047386222', u'row': u'8047386223'}]",701568903,3471140384,8047386222,8047386223
2179,"[{u'col': u'8047387216', u'row': u'8047387217'}]",701568904,3471140384,8047387216,8047387217
2180,"[{u'col': u'8047388291', u'row': u'8047388292'}]",701568905,3471140384,8047388291,8047388292
2181,"[{u'col': u'8047390845', u'row': u'8047390846'}]",701568906,3471140384,8047390845,8047390846
2182,"[{u'col': u'8047391475', u'row': u'8047391476'}]",701568907,3471140384,8047391475,8047391476
2183,"[{u'col': u'8047393009', u'row': u'8047393010'}]",701568908,3471140384,8047393009,8047393010
2184,"[{u'col': u'8047393795', u'row': u'8047393797'}]",701568909,3471140384,8047393795,8047393797
2185,"[{u'col': u'8047396088', u'row': u'8047396089'}]",701568912,3471140384,8047396088,8047396089
2186,"[{u'col': u'8047396530', u'row': u'8047396531'}]",701568913,3471140384,8047396530,8047396531
2187,"[{u'col': u'8047397329', u'row': u'8047397330'}]",701568914,3471140384,8047397329,8047397330
2188,"[{u'col': u'8047397955', u'row': u'8047397956'}]",701568915,3471140384,8047397955,8047397956
2189,"[{u'col': u'8047398705', u'row': u'8047398711'}]",701568916,3471140384,8047398705,8047398711
2190,"[{u'col': u'8047399272', u'row': u'8047399273'}]",701568917,3471140384,8047399272,8047399273
2191,[{u'row': u'8048428305'}],701569440,3471140384,,8048428305
2192,[{u'row': u'8046374157'}],701541529,3470947152,,8046374157
2193,[{u'row': u'8046074292'}],701542059,3470947152,,8046074292
2194,[{u'row': u'8046076814'}],701542308,3470947152,,8046076814
2195,[{u'row': u'8046079807'}],701542637,3470947152,,8046079807
2196,"[{u'col': u'8048406416', u'row': u'8048406417'}]",701543957,3470947152,8048406416,8048406417
2197,"[{u'col': u'8048406787', u'row': u'8048406792'}]",701544253,3470947152,8048406787,8048406792
2198,"[{u'col': u'8048407197', u'row': u'8048407198'}]",701544459,3470947152,8048407197,8048407198
2199,"[{u'col': u'8048407400', u'row': u'8048407401'}]",701545007,3470947152,8048407400,8048407401
2200,"[{u'col': u'8048407847', u'row': u'8048407851'}]",701545279,3470947152,8048407847,8048407851
2201,"[{u'col': u'8048407994', u'row': u'8048407995'}]",701545540,3470947152,8048407994,8048407995
2202,"[{u'col': u'8048408316', u'row': u'8048408320'}]",701545910,3470947152,8048408316,8048408320
2203,"[{u'col': u'8048408628', u'row': u'8048408633'}]",701546058,3470947152,8048408628,8048408633
2204,"[{u'col': u'8048408886', u'row': u'8048408891'}]",701546272,3470947152,8048408886,8048408891
2205,"[{u'col': u'8048409176', u'row': u'8048409181'}]",701546480,3470947152,8048409176,8048409181
2206,"[{u'col': u'8048409656', u'row': u'8048409661'}]",701546663,3470947152,8048409656,8048409661
2207,"[{u'col': u'8048409809', u'row': u'8048409810'}]",701546895,3470947152,8048409809,8048409810
2208,"[{u'col': u'8048410161', u'row': u'8048410166'}]",701547461,3470947152,8048410161,8048410166
2209,"[{u'col': u'8048410388', u'row': u'8048410393'}]",701547599,3470947152,8048410388,8048410393
2210,"[{u'col': u'8048410658', u'row': u'8048410659'}]",701547864,3470947152,8048410658,8048410659
2211,"[{u'col': u'8048410868', u'row': u'8048410869'}]",701548022,3470947152,8048410868,8048410869
2212,"[{u'col': u'8048411169', u'row': u'8048411171'}]",701548283,3470947152,8048411169,8048411171
2213,"[{u'col': u'8048411662', u'row': u'8048411663'}]",701548637,3470947152,8048411662,8048411663
2214,"[{u'col': u'8048411978', u'row': u'8048411982'}]",701548849,3470947152,8048411978,8048411982
2215,"[{u'col': u'8048412081', u'row': u'8048412082'}]",701549063,3470947152,8048412081,8048412082
2216,"[{u'col': u'8048412205', u'row': u'8048412209'}]",701549500,3470947152,8048412205,8048412209
2217,"[{u'col': u'8048412430', u'row': u'8048412431'}]",701549775,3470947152,8048412430,8048412431
2218,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3470947152,8048412777,8048412782
2219,"[{u'col': u'8048413031', u'row': u'8048413032'}]",701550120,3470947152,8048413031,8048413032
2220,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3470947152,8048413515,8048413520
2221,"[{u'col': u'8048413726', u'row': u'8048413730'}]",701550505,3470947152,8048413726,8048413730
2222,"[{u'col': u'8048414041', u'row': u'8048414042'}]",701550937,3470947152,8048414041,8048414042
2223,"[{u'col': u'8048414249', u'row': u'8048414254'}]",701551109,3470947152,8048414249,8048414254
2224,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3470947152,8048414585,8048414586
2225,"[{u'col': u'8048414798', u'row': u'8048414799'}]",701551484,3470947152,8048414798,8048414799
2226,"[{u'col': u'8048431683', u'row': u'8048431685'}]",701555541,3470947152,8048431683,8048431685
2227,"[{u'col': u'8046208655', u'row': u'8046208657'}]",701555721,3470947152,8046208655,8046208657
2228,"[{u'col': u'8046210825', u'row': u'8046210827'}]",701555977,3470947152,8046210825,8046210827
2229,"[{u'col': u'8046212221', u'row': u'8046212223'}]",701556123,3470947152,8046212221,8046212223
2230,"[{u'col': u'8046215139', u'row': u'8046215141'}]",701556462,3470947152,8046215139,8046215141
2231,"[{u'col': u'8046216760', u'row': u'8046216762'}]",701556602,3470947152,8046216760,8046216762
2232,[{u'row': u'8050592279'}],701559548,3470947152,,8050592279
2233,[{u'row': u'8050595697'}],701568899,3470947152,,8050595697
2234,[{u'row': u'8048428305'}],701569440,3470947152,,8048428305
2235,[{u'row': u'8046374152'}],701541529,3470907035,,8046374152
2236,[{u'row': u'8046074292'}],701542059,3470907035,,8046074292
2237,[{u'row': u'8046076812'}],701542308,3470907035,,8046076812
2238,[{u'row': u'8046079805'}],701542637,3470907035,,8046079805
2239,"[{u'col': u'8048406415', u'row': u'8048406417'}]",701543957,3470907035,8048406415,8048406417
2240,"[{u'col': u'8048407196', u'row': u'8048407198'}]",701544459,3470907035,8048407196,8048407198
2241,"[{u'col': u'8048407398', u'row': u'8048407401'}]",701545007,3470907035,8048407398,8048407401
2242,"[{u'col': u'8048407848', u'row': u'8048407851'}]",701545279,3470907035,8048407848,8048407851
2243,"[{u'col': u'8048407992', u'row': u'8048407995'}]",701545540,3470907035,8048407992,8048407995
2244,"[{u'col': u'8048408628', u'row': u'8048408633'}]",701546058,3470907035,8048408628,8048408633
2245,"[{u'col': u'8048408888', u'row': u'8048408891'}]",701546272,3470907035,8048408888,8048408891
2246,"[{u'col': u'8048409177', u'row': u'8048409181'}]",701546480,3470907035,8048409177,8048409181
2247,"[{u'col': u'8048409657', u'row': u'8048409661'}]",701546663,3470907035,8048409657,8048409661
